Algorithm,Map,Run,Computation Time
PRM,Map4,110,"0.028339862823486328
"
PRM,Map4,111,"0.029150009155273438
"
PRM,Map4,112,"0.02262091636657715
"
PRM,Map4,113,"0.021646738052368164
"
PRM,Map4,114,"0.02300715446472168
"
PRM,Map4,115,"0.022571563720703125
"
PRM,Map4,116,"0.022989988327026367
"
PRM,Map4,117,"0.02556753158569336
"
PRM,Map4,118,"0.026545286178588867
"
PRM,Map4,119,"0.0217437744140625
"
PRM,Map4,120,"0.026070833206176758
"
PRM,Map4,121,"0.024698495864868164
"
PRM,Map4,122,"0.02027273178100586
"
PRM,Map4,123,"0.02094864845275879
"
PRM,Map4,124,"0.026326894760131836
"
PRM,Map4,125,"0.024344682693481445
"
PRM,Map4,126,"0.026147127151489258
"
PRM,Map4,127,"0.019148826599121094
"
PRM,Map4,128,"0.02340531349182129
"
PRM,Map4,129,"0.025023937225341797
"
PRM,Map4,130,"0.024027347564697266
"
PRM,Map4,131,"0.020720958709716797
"
PRM,Map4,132,"0.026997089385986328
"
PRM,Map4,133,"0.020312786102294922
"
PRM,Map4,134,"0.025533437728881836
"
PRM,Map4,135,"0.01920008659362793
"
PRM,Map4,136,"0.021179914474487305
"
PRM,Map4,137,"0.022520780563354492
"
PRM,Map4,138,"0.02687668800354004
"
PRM,Map4,139,"0.02662515640258789
"
PRM,Map4,140,"0.02432084083557129
"
PRM,Map4,141,"0.026874542236328125
"
PRM,Map4,142,"0.022540807723999023
"
PRM,Map4,143,"0.019609451293945312
"
PRM,Map4,144,"0.02787041664123535
"
PRM,Map4,145,"0.02518439292907715
"
PRM,Map4,146,"0.02267765998840332
"
PRM,Map4,147,"0.025862693786621094
"
PRM,Map4,148,"0.020587444305419922
"
PRM,Map4,149,"0.03128170967102051
"
PRM,Map4,150,"0.024548053741455078
"
PRM,Map4,151,"0.021108388900756836
"
PRM,Map4,152,"0.021003007888793945
"
PRM,Map4,153,"0.02040863037109375
"
PRM,Map4,154,"0.02297687530517578
"
PRM,Map4,155,"0.02389836311340332
"
PRM,Map4,156,"0.019437074661254883
"
PRM,Map4,157,"0.022055625915527344
"
PRM,Map4,158,"0.03054356575012207
"
PRM,Map4,159,"0.022701263427734375
"
PRM,Map4,160,"0.021453380584716797
"
PRM,Map4,161,"0.02366328239440918
"
PRM,Map4,162,"0.020790576934814453
"
PRM,Map4,163,"0.026417016983032227
"
PRM,Map4,164,"0.03318953514099121
"
PRM,Map4,165,"0.0235140323638916
"
PRM,Map4,166,"0.02463531494140625
"
PRM,Map4,167,"0.016363859176635742
"
PRM,Map4,168,"0.02816939353942871
"
PRM,Map4,169,"0.019031047821044922
"
PRM,Map4,170,"0.024840831756591797
"
PRM,Map4,171,"0.024292707443237305
"
PRM,Map4,172,"0.022463321685791016
"
PRM,Map4,173,"0.02317333221435547
"
PRM,Map4,174,"0.030709505081176758
"
PRM,Map4,175,"0.025173664093017578
"
PRM,Map4,176,"0.02205038070678711
"
PRM,Map4,177,"0.0214540958404541
"
PRM,Map4,178,"0.026422739028930664
"
PRM,Map4,179,"0.032521724700927734
"
PRM,Map4,180,"0.02642202377319336
"
PRM,Map4,181,"0.024229049682617188
"
PRM,Map4,182,"0.027663469314575195
"
PRM,Map4,183,"0.026516199111938477
"
PRM,Map4,184,"0.027773618698120117
"
PRM,Map4,185,"0.030912399291992188
"
PRM,Map4,186,"0.02478933334350586
"
PRM,Map4,187,"0.021921873092651367
"
PRM,Map4,188,"0.024274110794067383
"
PRM,Map4,189,"0.029850244522094727
"
PRM,Map4,190,"0.02184295654296875
"
PRM,Map4,191,"0.028546810150146484
"
PRM,Map4,192,"0.019789934158325195
"
PRM,Map4,193,"0.021518468856811523
"
PRM,Map4,194,"0.024173498153686523
"
PRM,Map4,195,"0.023334980010986328
"
PRM,Map4,196,"0.027603864669799805
"
PRM,Map4,197,"0.022428274154663086
"
PRM,Map4,198,"0.02210068702697754
"
PRM,Map4,199,"0.02785181999206543
"
PRM,Map4,200,"0.023046255111694336
"
PRM,Map5,1,"0.042229652404785156
"
PRM,Map5,2,"0.031847238540649414
"
PRM,Map5,3,"0.027442455291748047
"
PRM,Map5,4,"0.03817582130432129
"
PRM,Map5,5,"0.03340029716491699
"
PRM,Map5,6,"0.03071117401123047
"
PRM,Map5,7,"0.03775382041931152
"
PRM,Map5,8,"0.027062416076660156
"
PRM,Map5,9,"0.03176164627075195
"
PRM,Map5,10,"0.0359339714050293
"
PRM,Map5,11,"0.03400111198425293
"
PRM,Map5,12,"0.03234052658081055
"
PRM,Map5,13,"0.04218602180480957
"
PRM,Map5,14,"0.03810238838195801
"
PRM,Map5,15,"0.03917813301086426
"
PRM,Map5,16,"0.031265974044799805
"
PRM,Map5,17,"0.027544498443603516
"
PRM,Map5,18,"0.0311434268951416
"
PRM,Map5,19,"0.04208946228027344
"
PRM,Map5,20,"0.03141927719116211
"
PRM,Map5,21,"0.034676313400268555
"
PRM,Map5,22,"0.03821992874145508
"
PRM,Map5,23,"0.03146815299987793
"
PRM,Map5,24,"0.03561282157897949
"
PRM,Map5,25,"0.025989532470703125
"
PRM,Map5,26,"0.03728365898132324
"
PRM,Map5,27,"0.03914785385131836
"
PRM,Map5,28,"0.03256940841674805
"
PRM,Map5,29,"0.035073280334472656
"
PRM,Map5,30,"0.030983448028564453
"
PRM,Map5,31,"0.03127908706665039
"
PRM,Map5,32,"0.031533241271972656
"
PRM,Map5,33,"0.030574798583984375
"
PRM,Map5,34,"0.03665423393249512
"
PRM,Map5,35,"0.028934478759765625
"
PRM,Map5,36,"0.02607131004333496
"
PRM,Map5,37,"0.036409854888916016
"
PRM,Map5,38,"0.033716678619384766
"
PRM,Map5,39,"0.04073309898376465
"
PRM,Map5,40,"0.029011964797973633
"
PRM,Map5,41,"0.03364062309265137
"
PRM,Map5,42,"0.032021522521972656
"
PRM,Map5,43,"0.03498721122741699
"
PRM,Map5,44,"0.030894994735717773
"
PRM,Map5,45,"0.036754608154296875
"
PRM,Map5,46,"0.031630516052246094
"
PRM,Map5,47,"0.04361867904663086
"
PRM,Map5,48,"0.033795833587646484
"
PRM,Map5,49,"0.029876708984375
"
PRM,Map5,50,"0.03966379165649414
"
PRM,Map5,51,"0.03660106658935547
"
PRM,Map5,52,"0.037589311599731445
"
PRM,Map5,53,"0.03795671463012695
"
PRM,Map5,54,"0.029941558837890625
"
PRM,Map5,55,"0.03422832489013672
"
PRM,Map5,56,"0.030627965927124023
"
PRM,Map5,57,"0.03505992889404297
"
PRM,Map5,58,"0.03630971908569336
"
PRM,Map5,59,"0.03545260429382324
"
PRM,Map5,60,"0.03323674201965332
"
PRM,Map5,61,"0.028368234634399414
"
PRM,Map5,62,"0.031115293502807617
"
PRM,Map5,63,"0.03145599365234375
"
PRM,Map5,64,"0.03791999816894531
"
PRM,Map5,65,"0.03432941436767578
"
PRM,Map5,66,"0.03699350357055664
"
PRM,Map5,67,"0.03184247016906738
"
PRM,Map5,68,"0.03490591049194336
"
PRM,Map5,69,"0.04216623306274414
"
PRM,Map5,70,"0.03341317176818848
"
PRM,Map5,71,"0.03522443771362305
"
PRM,Map5,72,"0.033026695251464844
"
PRM,Map5,73,"0.04152631759643555
"
PRM,Map5,74,"0.044214487075805664
"
PRM,Map5,75,"0.035555124282836914
"
PRM,Map5,76,"0.03922867774963379
"
PRM,Map5,77,"0.031621456146240234
"
PRM,Map5,78,"0.0396575927734375
"
PRM,Map5,79,"0.040813446044921875
"
PRM,Map5,80,"0.029169797897338867
"
PRM,Map5,81,"0.03659391403198242
"
PRM,Map5,82,"0.032968759536743164
"
PRM,Map5,83,"0.027280092239379883
"
PRM,Map5,84,"0.03615617752075195
"
PRM,Map5,85,"0.038547515869140625
"
PRM,Map5,86,"0.041558265686035156
"
PRM,Map5,87,"0.0383608341217041
"
PRM,Map5,88,"0.0339818000793457
"
PRM,Map5,89,"0.03138279914855957
"
PRM,Map5,90,"0.03525662422180176
"
PRM,Map5,91,"0.034738779067993164
"
PRM,Map5,92,"0.030586719512939453
"
PRM,Map5,93,"0.0316157341003418
"
PRM,Map5,94,"0.03864598274230957
"
PRM,Map5,95,"0.042054176330566406
"
PRM,Map5,96,"0.034108638763427734
"
PRM,Map5,97,"0.04289698600769043
"
PRM,Map5,98,"0.03260970115661621
"
PRM,Map5,99,"0.03691577911376953
"
PRM,Map5,100,"0.03520059585571289
"
PRM,Map5,101,"0.02566361427307129
"
PRM,Map5,102,"0.023894071578979492
"
PRM,Map5,103,"0.01660013198852539
"
PRM,Map5,104,"0.018463850021362305
"
PRM,Map5,105,"0.026949644088745117
"
PRM,Map5,106,"0.021849632263183594
"
PRM,Map5,107,"0.02272939682006836
"
PRM,Map5,108,"0.024175643920898438
"
PRM,Map5,109,"0.023216962814331055
"
PRM,Map5,110,"0.019909381866455078
"
PRM,Map5,111,"0.02486276626586914
"
PRM,Map5,112,"0.019774675369262695
"
PRM,Map5,113,"0.020233869552612305
"
PRM,Map5,114,"0.01694631576538086
"
PRM,Map5,115,"0.023627758026123047
"
PRM,Map5,116,"0.025101423263549805
"
PRM,Map5,117,"0.022122621536254883
"
PRM,Map5,118,"0.024529695510864258
"
PRM,Map5,119,"0.022998332977294922
"
PRM,Map5,120,"0.01739668846130371
"
PRM,Map5,121,"0.018652677536010742
"
PRM,Map5,122,"0.024641036987304688
"
PRM,Map5,123,"0.018781661987304688
"
PRM,Map5,124,"0.02150893211364746
"
PRM,Map5,125,"0.01705646514892578
"
PRM,Map5,126,"0.01890397071838379
"
PRM,Map5,127,"0.019957304000854492
"
PRM,Map5,128,"0.02186727523803711
"
PRM,Map5,129,"0.021144628524780273
"
PRM,Map5,130,"0.021247386932373047
"
PRM,Map5,131,"0.025116443634033203
"
PRM,Map5,132,"0.026832103729248047
"
PRM,Map5,133,"0.016878604888916016
"
PRM,Map5,134,"0.020240306854248047
"
PRM,Map5,135,"0.020595312118530273
"
PRM,Map5,136,"0.01934504508972168
"
PRM,Map5,137,"0.02155900001525879
"
PRM,Map5,138,"0.018985748291015625
"
PRM,Map5,139,"0.02199721336364746
"
PRM,Map5,140,"0.01710200309753418
"
PRM,Map5,141,"0.02339935302734375
"
PRM,Map5,142,"0.022435903549194336
"
PRM,Map5,143,"0.026226520538330078
"
PRM,Map5,144,"0.016010761260986328
"
PRM,Map5,145,"0.013406991958618164
"
PRM,Map5,146,"0.026510953903198242
"
PRM,Map5,147,"0.02455615997314453
"
PRM,Map5,148,"0.01745891571044922
"
PRM,Map5,149,"0.021184206008911133
"
PRM,Map5,150,"0.023870229721069336
"
PRM,Map5,151,"0.022718191146850586
"
PRM,Map5,152,"0.021463632583618164
"
PRM,Map5,153,"0.02714824676513672
"
PRM,Map5,154,"0.021287918090820312
"
PRM,Map5,155,"0.02325153350830078
"
PRM,Map5,156,"0.016170024871826172
"
PRM,Map5,157,"0.023738861083984375
"
PRM,Map5,158,"0.019913911819458008
"
PRM,Map5,159,"0.024097919464111328
"
PRM,Map5,160,"0.021096229553222656
"
PRM,Map5,161,"0.02266550064086914
"
PRM,Map5,162,"0.018436670303344727
"
PRM,Map5,163,"0.022130489349365234
"
PRM,Map5,164,"0.023233890533447266
"
PRM,Map5,165,"0.021786928176879883
"
PRM,Map5,166,"0.0173494815826416
"
PRM,Map5,167,"0.0197451114654541
"
PRM,Map5,168,"0.01824045181274414
"
PRM,Map5,169,"0.02187490463256836
"
PRM,Map5,170,"0.018193960189819336
"
PRM,Map5,171,"0.02006077766418457
"
PRM,Map5,172,"0.018982410430908203
"
PRM,Map5,173,"0.018612146377563477
"
PRM,Map5,174,"0.02024364471435547
"
PRM,Map5,175,"0.022770404815673828
"
PRM,Map5,176,"0.02202296257019043
"
PRM,Map5,177,"0.016990184783935547
"
PRM,Map5,178,"0.021809101104736328
"
PRM,Map5,179,"0.014600753784179688
"
PRM,Map5,180,"0.020035743713378906
"
PRM,Map5,181,"0.02800464630126953
"
PRM,Map5,182,"0.022247791290283203
"
PRM,Map5,183,"0.017794132232666016
"
PRM,Map5,184,"0.021264076232910156
"
PRM,Map5,185,"0.026982545852661133
"
PRM,Map5,186,"0.01787114143371582
"
PRM,Map5,187,"0.017065763473510742
"
PRM,Map5,188,"0.02230048179626465
"
PRM,Map5,189,"0.02033090591430664
"
PRM,Map5,190,"0.014729738235473633
"
PRM,Map5,191,"0.02051234245300293
"
PRM,Map5,192,"0.024889230728149414
"
PRM,Map5,193,"0.025981903076171875
"
PRM,Map5,194,"0.02252793312072754
"
PRM,Map5,195,"0.02478957176208496
"
PRM,Map5,196,"0.016895532608032227
"
PRM,Map5,197,"0.021055936813354492
"
PRM,Map5,198,"0.019384384155273438
"
PRM,Map5,199,"0.018765926361083984
"
PRM,Map5,200,"0.020635128021240234
"
